OrderID,OrderItemID,OrderTime,OrderQty,ProductID,CustID,GeoID,WhID,ShipTime,ModeID,ShipSchedule,GrossSales,DiscPc,Profit,CalID
49666,124153,2015-07-05 10:04:00,3,1,7838,69,1,2015-07-05,3,2,180,0.25,147,7
49668,124157,2016-12-26 0:33:00,1,7,8153,85,1,2016-12-30,1,4,400,0.09,200,24
49668,124158,2016-12-26 0:33:00,3,4,8153,85,1,2016-12-30,1,4,300,0.05,245,24
49671,124162,2016-12-26 1:36:00,1,6,8126,70,2,2015-07-07,2,1,130,0.13,65,24
49671,124163,2016-12-26 1:36:00,1,7,8126,70,2,2016-12-28,2,1,400,0.07,200,24
49671,124164,2016-12-26 1:36:00,1,1,8126,70,2,2016-12-28,2,1,60,0.01,147,24
49671,124165,2016-12-15 2:51:00,1,7,8126,70,2,2016-12-17,2,1,400,0.06,200,24
49671,124166,2015-08-11 12:39:00,3,1,8126,70,2,2015-08-17,2,1,180,0.2,147,8
49673,124170,2017-05-08 7:33:00,3,3,2970,70,2,2017-05-13,1,4,150,0.18,125,29
49673,124171,2016-12-26 2:18:00,3,1,2970,70,2,2016-08-17,1,4,180,0.18,147,24
49673,124172,2015-07-21 7:15:00,1,6,2970,70,2,2015-07-23,1,4,130,0.12,65,7
49675,124175,2016-12-26 3:00:00,1,8,1760,103,1,2016-12-28,2,1,200,0.16,100,24
49675,124176,2015-10-19 11:40:00,2,2,1760,103,1,2015-07-26,2,1,100,0.07,125,10
49675,124177,2016-12-26 3:00:00,4,3,1760,103,1,2017-03-27,2,1,200,0.25,125,24
49676,124178,2016-02-11 13:47:00,1,7,10719,75,1,2016-02-15,1,4,400,0.05,200,14
49678,124180,2017-03-29 23:22:00,1,7,12431,75,2,2017-03-31,2,1,400,0.03,200,27
49678,124181,2016-12-26 4:03:00,5,2,12431,75,2,2016-12-28,2,1,250,0.04,125,24
49678,124182,2016-12-26 4:03:00,1,6,12431,75,2,2016-12-28,2,1,130,0.1,65,24
49678,124183,2017-04-11 5:40:00,1,7,12431,75,2,2017-04-13,2,1,400,0.02,200,28
49678,124184,2015-10-17 5:43:00,3,2,12431,75,2,2015-10-23,2,1,150,0.18,125,10
49681,124189,2016-12-26 5:07:00,1,6,8557,88,2,2016-12-28,1,4,130,0.09,65,24
49681,124190,2016-12-26 5:07:00,1,9,8557,88,2,2016-12-28,1,4,300,0.06,150,24
49683,124191,2016-12-23 22:06:00,1,8,7979,73,2,2016-12-28,1,4,200,0.15,100,24
49683,124192,2016-12-26 5:49:00,1,7,7979,73,2,2016-12-30,1,4,400,0.01,200,24
49683,124193,2016-12-26 5:49:00,2,50,7979,73,2,2016-12-30,1,4,40,0.1,47,24
49685,124195,2016-12-26 6:31:00,1,8,10801,73,2,2017-01-01,1,4,200,0.13,100,24
49685,124196,2016-12-26 6:31:00,1,7,10801,73,2,2017-01-01,1,4,400,NULL,200,24
49686,124197,2015-09-17 1:12:00,2,2,5704,87,2,2015-09-20,1,4,100,0.06,125,9
49686,124198,2016-12-26 6:52:00,1,9,5704,87,2,2016-12-28,1,4,300,0.05,150,24
49686,124199,2015-11-28 20:01:00,1,8,5704,87,2,2015-12-02,1,4,200,0.12,100,11
49688,124204,2016-12-26 7:34:00,1,7,4639,87,2,2016-12-30,1,4,400,0.25,200,24
49688,124205,2016-12-26 7:34:00,1,6,4639,87,2,2016-12-30,1,4,130,0.04,65,24
49688,124206,2016-12-26 7:34:00,1,1,4639,87,2,2016-12-30,1,4,60,NULL,147,24
49688,124207,2016-12-26 7:34:00,2,22,4639,87,2,2016-12-30,1,4,50,0.07,60,24
49688,124208,2016-03-30 9:31:00,1,9,4639,87,2,2016-03-18,1,4,300,0.03,150,15
49691,124214,2016-12-26 8:37:00,4,5,7187,73,2,2016-12-28,1,4,160,0.03,97,24
49691,124215,2016-02-09 17:39:00,1,3,7187,73,2,2016-02-12,1,4,50,0.06,125,14
49693,124218,2016-12-26 9:19:00,1,6,4528,73,1,2016-12-30,1,4,130,0.02,65,24
49693,124219,2017-07-27 21:48:00,5,2,4528,73,1,2017-08-02,1,4,250,0.03,125,31
49693,124220,2016-12-26 9:19:00,1,7,4528,73,1,2016-12-30,1,4,400,0.18,200,24
49693,124221,2016-12-22 16:20:00,5,14,4528,73,1,2016-12-24,1,4,325,0.02,143,24
49693,124222,2016-12-26 9:19:00,5,37,4528,73,1,2016-12-30,1,4,200,0.07,87,24
49696,124224,2016-12-26 10:22:00,2,34,1873,75,1,2016-12-28,1,4,44,0.12,36,24
49696,124225,2016-02-12 15:01:00,1,6,1873,75,1,2016-02-18,1,4,130,NULL,65,14
49696,124226,2016-12-26 10:22:00,2,4,1873,75,1,2015-09-08,1,4,200,0.1,245,24
49696,124227,2016-12-26 10:22:00,1,7,1873,75,1,2016-12-28,1,4,400,0.17,200,24
49696,124228,2016-12-26 10:22:00,1,3,1873,75,1,2016-12-28,1,4,50,0.05,125,24
49698,124230,2016-03-24 22:29:00,1,6,7606,75,2,2016-03-30,1,4,130,0.25,65,15
49698,124231,2016-11-14 10:46:00,1,8,7606,75,2,2016-11-16,1,4,200,0.07,100,23
49801,124497,2016-12-27 23:09:00,5,2,4713,72,2,2016-12-29,2,1,250,0.15,125,24
49803,124499,2016-02-28 3:26:00,3,27,9284,75,2,2016-06-23,2,1,75,0.06,58,14
49803,124500,2016-12-27 23:51:00,5,1,9284,75,2,2016-12-29,2,1,300,0.04,147,24
49803,124501,2015-04-05 9:19:00,1,6,9284,75,2,2015-04-08,2,1,130,0.05,65,4
49803,124502,2016-12-27 23:51:00,5,2,9284,75,2,2016-12-29,2,1,250,0.13,125,24
49803,124503,2016-12-27 23:51:00,1,9,9284,75,2,2016-12-29,2,1,300,NULL,150,24
49805,124504,2016-12-28 0:33:00,1,7,12238,75,1,2017-01-03,1,4,400,0.2,200,24
49805,124505,2017-04-03 21:26:00,4,5,12238,75,1,2017-04-05,1,4,160,0.25,97,28
49805,124506,2016-12-28 0:33:00,1,6,12238,75,1,2016-12-29,1,4,130,0.04,65,24
49805,124507,2016-12-26 15:37:00,1,6,12238,75,1,2016-12-21,1,4,130,0.03,65,24
49805,124508,2016-12-28 0:33:00,1,7,12238,75,1,2017-01-03,1,4,400,0.18,200,24
49806,124509,2016-12-21 10:54:00,1,1,3172,75,2,2016-12-16,1,4,60,0.12,147,24
49806,124510,2016-01-11 13:18:00,1,8,3172,75,2,2016-01-15,1,4,200,0.02,100,13
49806,124511,2016-12-28 0:54:00,1,9,3172,75,2,2016-12-30,1,4,300,0.25,150,24
49806,124512,2016-01-28 22:55:00,1,6,3172,75,2,2016-01-31,1,4,130,0.02,65,13
49808,124514,2016-12-28 1:36:00,1,5,217,76,1,2017-01-01,1,4,40,0.03,97,24
49808,124515,2016-12-28 1:36:00,1,9,217,76,1,2017-01-01,1,4,300,0.2,150,24
49808,124516,2015-11-24 10:55:00,1,7,217,76,1,2015-11-28,1,4,400,0.17,200,11
49813,124523,2016-12-28 3:21:00,1,7,129,74,1,2016-12-30,2,1,400,0.13,200,24
49813,124524,2016-12-28 3:21:00,1,9,129,74,1,2016-12-30,2,1,300,0.18,150,24
49813,124525,2016-12-28 3:21:00,5,1,129,74,1,2016-12-30,2,1,300,0.03,147,24
49813,124526,2016-03-06 23:13:00,5,2,129,74,1,2016-03-11,2,1,250,0.12,125,15
49816,124532,2016-12-28 4:24:00,1,8,11738,73,1,2016-12-30,1,4,200,0.01,100,24
49816,124533,2016-12-28 4:24:00,1,6,11738,73,1,2016-12-30,1,4,130,0.01,65,24
49816,124534,2017-03-07 22:00:00,4,2,11738,73,1,2017-03-11,1,4,200,0.03,125,27
49816,124535,2016-12-28 4:24:00,1,6,11738,73,1,2016-12-30,1,4,130,NULL,65,24
49816,124536,2016-12-21 1:47:00,5,25,11738,73,1,2016-12-26,1,4,160,0.2,60,24
49818,124542,2016-12-28 5:06:00,4,2,5519,76,1,2017-01-01,1,4,200,0.02,125,24
49818,124543,2016-12-28 5:06:00,1,8,5519,76,1,2017-01-01,1,4,200,NULL,100,24
49818,124544,2016-12-28 5:06:00,1,3,5519,76,1,2017-01-01,1,4,50,0.25,125,24
49823,124554,2016-12-28 6:51:00,1,8,9325,98,1,2017-01-01,3,2,200,0.2,100,24
49823,124555,2016-03-13 20:14:00,5,32,9325,98,1,2016-03-19,3,2,100,0.07,47,15
49823,124556,2016-12-28 6:51:00,4,2,9325,98,1,2017-01-01,3,2,200,0.01,125,24
49825,124561,2016-12-28 7:33:00,1,8,3518,98,2,2017-01-03,1,4,200,0.18,100,24
49825,124562,2016-12-28 7:33:00,4,2,3518,98,2,2017-01-03,1,4,200,NULL,125,24
49825,124563,2016-12-28 7:33:00,1,6,3518,98,2,2015-03-20,1,4,130,0.18,65,24
49825,124564,2015-02-14 2:44:00,2,4,3518,98,2,2016-01-31,1,4,200,0.05,245,2
49825,124565,2016-12-28 7:33:00,1,8,3518,98,2,2017-01-03,1,4,200,0.17,100,24
49826,124566,2016-12-28 7:55:00,2,3,10849,98,2,2016-12-10,1,4,100,NULL,125,24
49828,124569,2015-04-10 23:51:00,5,5,4039,91,2,2015-04-12,2,1,200,0.05,97,4
49828,124570,2017-05-30 9:16:00,2,2,4039,91,2,2017-06-01,2,1,100,0.02,125,29
49831,124579,2016-12-28 9:40:00,5,3,4081,108,2,2016-12-30,2,1,250,0.16,125,24
49831,124580,2016-12-28 9:40:00,4,42,4081,108,2,2016-12-30,2,1,220,0.04,99,24
49831,124581,2016-11-16 6:55:00,2,2,4081,108,2,2016-11-18,2,1,100,0.01,125,23
49831,124582,2016-12-28 9:40:00,1,8,4081,108,2,2016-12-30,2,1,200,0.13,100,24
49831,124583,2015-04-15 0:33:00,1,6,4081,108,2,2015-04-18,2,1,130,0.16,65,4
49835,124589,2016-12-28 11:04:00,4,1,8998,67,2,2015-10-23,1,4,240,0.06,147,24
49835,124590,2016-12-28 11:04:00,1,9,8998,67,2,2017-01-03,1,4,300,0.16,150,24
49836,124591,2017-04-15 17:55:00,3,53,11263,75,2,2017-04-19,1,4,84,0.06,60,28
49836,124592,2015-12-14 9:29:00,1,8,11263,75,2,2015-12-19,1,4,200,0.1,100,12
49836,124593,2016-12-28 11:25:00,3,1,11263,75,2,2016-12-30,1,4,180,0.06,147,24
49836,124594,2017-04-12 21:36:00,4,1,11263,75,2,2017-04-16,1,4,240,0.05,147,28
49836,124595,2016-12-28 11:25:00,4,3,11263,75,2,2016-12-30,1,4,200,0.05,125,24
49838,124601,2016-12-28 12:07:00,1,7,7802,75,1,2017-01-01,1,4,400,0.04,200,24
49838,124602,2016-12-28 12:07:00,3,2,7802,75,1,2017-03-13,1,4,150,0.05,125,24
49838,124603,2017-01-04 15:05:00,5,3,7802,75,1,2017-04-29,1,4,250,0.13,125,25
49838,124604,2016-12-28 12:07:00,1,6,7802,75,1,2017-01-01,1,4,130,0.12,65,24
49843,124612,2016-12-28 13:52:00,1,8,6567,26,2,2016-12-30,2,1,200,0.07,100,24
49843,124613,2016-12-28 13:52:00,1,6,6567,26,2,2016-12-30,2,1,130,0.09,65,24
49843,124614,2016-12-28 13:52:00,4,2,6567,26,2,2016-12-30,2,1,200,0.18,125,24
49843,124615,2016-12-28 13:52:00,1,6,6567,26,2,2016-12-30,2,1,130,0.07,65,24
49843,124616,2017-05-17 19:16:00,1,7,6567,26,2,2017-05-19,2,1,400,0.01,200,29
49845,124622,2016-12-28 14:34:00,2,5,4014,73,2,2017-01-03,1,4,80,0.02,97,24
49845,124623,2016-12-28 14:34:00,1,6,4014,73,2,2017-01-03,1,4,130,0.05,65,24
49846,124624,2016-12-15 14:24:00,2,1,5561,66,2,2017-04-22,1,4,120,0.02,147,24
49846,124625,2016-12-28 14:55:00,4,10,5561,66,2,2016-12-30,1,4,120,0.03,68,24
49846,124626,2016-12-28 14:55:00,1,9,5561,66,2,2016-12-30,1,4,300,0.13,150,24
49846,124627,2016-12-28 14:55:00,1,9,5561,66,2,2016-12-30,1,4,300,0.12,150,24
49848,124630,2016-12-28 15:37:00,5,3,10487,74,1,2017-01-01,1,4,250,0.12,125,24
49848,124631,2016-05-10 4:44:00,5,1,10487,74,1,2016-05-10,1,4,300,0.01,147,17
49848,124632,2016-12-28 15:37:00,4,3,10487,74,1,2017-01-01,1,4,200,0.04,125,24
49851,124641,2015-07-20 9:31:00,1,6,8619,68,1,2016-08-07,1,4,130,0.04,65,7
49853,124647,2016-12-28 17:22:00,1,5,5238,68,1,2017-01-01,1,4,40,0.02,97,24
49853,124648,2016-12-28 17:22:00,1,7,5238,68,1,2017-01-01,1,4,400,0.17,200,24
49853,124649,2016-12-28 17:22:00,1,9,5238,68,1,2017-01-01,1,4,300,0.07,150,24
49856,124655,2017-05-01 9:50:00,1,9,5410,79,2,2017-05-03,1,4,300,0.05,150,29
49856,124656,2016-12-28 18:25:00,1,8,5410,79,2,2016-12-30,1,4,200,0.02,100,24
49856,124657,2016-12-28 18:25:00,3,1,5410,79,2,2016-12-30,1,4,180,0.04,147,24
49856,124658,2016-01-20 22:56:00,2,3,5410,79,2,2016-01-23,1,4,100,0.16,125,13
49856,124659,2015-04-21 0:32:00,1,6,5410,79,2,2015-04-25,1,4,130,0.03,65,4
49858,124664,2016-12-28 19:07:00,1,9,8546,79,1,2016-10-11,1,4,300,0.04,150,24
49858,124665,2016-12-28 19:07:00,1,9,8546,79,1,2016-09-25,1,4,300,0.03,150,24
49858,124666,2016-12-28 19:07:00,1,6,8546,79,1,2017-01-01,1,4,130,0.01,65,24
49858,124667,2016-12-28 19:07:00,3,1,8546,79,1,2017-01-01,1,4,180,0.03,147,24
49858,124668,2016-12-28 19:07:00,4,1,8546,79,1,2017-01-01,1,4,240,0.02,147,24
49861,124674,2016-12-28 20:10:00,1,50,6101,75,2,2016-12-30,2,1,20,0.16,47,24
49861,124675,2017-03-15 10:26:00,3,3,6101,75,2,2017-03-19,2,1,150,0.07,125,27
49861,124676,2016-12-28 20:10:00,2,2,6101,75,2,2015-08-16,2,1,100,0.25,125,24
49863,124681,2016-12-28 20:52:00,2,1,10333,75,1,2016-07-27,1,4,120,0.01,147,24
49863,124682,2016-12-28 20:52:00,1,8,10333,75,1,2016-01-06,1,4,200,0.01,100,24
49865,124683,2015-07-07 14:16:00,5,19,773,78,2,2015-07-10,1,4,110,0.17,43,7
49865,124684,2016-12-28 21:34:00,1,9,773,78,2,2016-06-05,1,4,300,0.01,150,24
49865,124685,2016-12-28 21:34:00,5,30,773,78,2,2017-03-03,1,4,75,0.01,36,24
49865,124686,2016-12-28 21:34:00,1,8,773,78,2,2017-01-03,1,4,200,NULL,100,24
49865,124687,2016-11-24 20:13:00,1,2,773,78,2,2016-12-18,1,4,50,0.05,125,23
49866,124688,2016-12-28 21:55:00,2,1,8790,70,2,2016-12-30,1,4,120,NULL,147,24
49871,124696,2016-12-28 23:40:00,1,3,7102,75,2,2016-11-05,1,4,50,0.17,125,24
49873,124697,2016-12-26 5:49:00,1,8,6925,73,2,2016-12-30,1,4,200,0.25,100,24
49873,124698,2016-12-29 0:22:00,4,5,6925,73,2,2017-01-02,1,4,160,0.18,97,24
49873,124699,2016-12-29 0:22:00,1,7,6925,73,2,2016-10-30,1,4,400,0.13,200,24
49875,124703,2016-12-29 1:05:00,1,7,971,69,2,2016-09-09,1,4,400,0.1,200,24
49875,124704,2017-04-13 18:16:00,5,2,971,69,2,2017-04-16,1,4,250,0.03,125,28
49876,124705,2016-12-29 1:26:00,1,6,4128,104,1,2016-12-31,1,4,130,0.18,65,24
49876,124706,2016-04-06 4:26:00,3,1,4128,104,1,2016-04-11,1,4,180,0.02,147,16
49876,124707,2016-01-30 16:36:00,1,2,4128,104,1,2016-02-04,1,4,50,0.04,125,13
49876,124708,2016-12-29 1:26:00,1,9,4128,104,1,2016-12-31,1,4,300,NULL,150,24
49876,124709,2016-03-01 17:05:00,1,2,4128,104,1,2016-03-03,1,4,50,0.03,125,15
49878,124710,2016-12-29 2:08:00,5,4,1564,70,2,2016-03-07,1,4,500,0.13,245,24
49878,124711,2016-08-23 5:28:00,4,39,1564,70,2,2016-08-28,1,4,192,0.15,107,20
49878,124712,2016-11-15 1:50:00,1,3,1564,70,2,2016-11-19,1,4,50,0.16,125,23
49878,124713,2016-12-29 2:08:00,4,3,1564,70,2,2017-01-02,1,4,200,0.02,125,24
49878,124714,2016-12-29 2:08:00,2,4,1564,70,2,2017-02-24,1,4,200,0.04,245,24
49881,124720,2016-12-29 3:11:00,1,8,7787,76,2,2016-12-31,1,4,200,0.18,100,24
49881,124721,2016-06-10 4:10:00,1,6,7787,76,2,2016-06-12,1,4,130,0.16,65,18
49881,124722,2016-12-29 3:11:00,1,7,7787,76,2,2016-12-31,1,4,400,0.07,200,24
49881,124723,2017-05-18 3:20:00,1,9,7787,76,2,2017-05-21,1,4,300,0.25,150,29
49881,124724,2016-12-29 3:11:00,5,1,7787,76,2,2016-12-31,1,4,300,0.25,147,24
49885,124729,2016-12-29 4:35:00,4,3,12075,76,2,2017-01-04,1,4,200,0.01,125,24
49885,124730,2016-03-12 5:41:00,5,1,12075,76,2,2016-03-18,1,4,300,0.2,147,15
49885,124731,2016-10-10 12:24:00,2,2,12075,76,2,2016-10-13,1,4,100,0.18,125,22
49885,124732,2016-12-29 4:35:00,1,9,12075,76,2,2016-06-07,1,4,300,0.2,150,24
49885,124733,2016-09-12 14:11:00,1,2,12075,76,2,2016-09-13,1,4,50,0.02,125,21
49886,124734,2016-12-29 4:56:00,5,1,5015,66,1,2016-12-31,1,4,300,0.18,147,24
49886,124735,2016-12-29 4:56:00,5,1,5015,66,1,2016-12-31,1,4,300,0.17,147,24
49888,124737,2016-12-29 5:38:00,3,17,6897,75,2,2017-01-02,1,4,48,0.06,28,24
49888,124738,2017-02-28 14:29:00,2,3,6897,75,2,2017-03-03,1,4,100,0.15,125,26
49888,124739,2016-12-29 5:38:00,1,6,6897,75,2,2017-01-02,1,4,130,0.15,65,24
49888,124740,2016-12-29 5:38:00,4,2,6897,75,2,2017-01-02,1,4,200,0.17,125,24
49888,124741,2016-12-29 5:38:00,1,6,6897,75,2,2017-01-02,1,4,130,0.13,65,24
49891,124750,2016-12-29 6:41:00,1,8,11329,83,1,2016-12-31,1,4,200,0.17,100,24
49891,124751,2017-01-23 23:59:00,3,14,11329,83,1,2017-01-27,1,4,195,0.17,143,25
49891,124752,2016-12-29 6:41:00,5,54,11329,83,1,2015-08-28,1,4,175,0.03,58,24
49891,124753,2016-12-29 6:41:00,1,6,11329,83,1,2016-12-31,1,4,130,0.12,65,24
49893,124754,2016-01-19 20:18:00,1,9,6964,91,1,2016-01-21,2,1,300,0.17,150,13
49893,124755,2017-05-21 21:22:00,4,1,6964,91,1,2016-05-29,2,1,240,0.01,147,29
49893,124756,2016-12-29 7:23:00,5,2,6964,91,1,2017-02-08,2,1,250,0.02,125,24
49895,124758,2016-12-29 8:05:00,1,7,4679,73,1,2016-12-31,2,1,400,0.03,200,24
49895,124759,2016-12-29 8:05:00,3,1,4679,73,1,2016-12-31,2,1,180,NULL,147,24
49895,124760,2016-01-21 17:51:00,1,9,4679,73,1,2016-01-23,2,1,300,0.16,150,13
49895,124761,2016-12-29 8:05:00,1,7,4679,73,1,2016-12-31,2,1,400,0.02,200,24
49896,124762,2016-12-29 8:26:00,4,3,6633,112,1,2016-12-31,1,4,200,NULL,125,24
49896,124763,2016-12-29 8:26:00,5,3,6633,112,1,2016-12-31,1,4,250,0.1,125,24
49896,124764,2016-12-29 8:26:00,1,5,6633,112,1,2017-07-13,1,4,40,NULL,97,24
49896,124765,2016-12-29 8:26:00,3,3,6633,112,1,2016-07-30,1,4,150,0.04,125,24
49896,124766,2016-12-29 8:26:00,1,7,6633,112,1,2016-12-31,1,4,400,0.01,200,24
49898,124767,2016-12-29 9:08:00,2,3,10145,112,2,2016-12-29,4,3,100,0.13,125,24
49898,124768,2015-07-01 15:41:00,3,2,10145,112,2,2015-07-03,4,3,150,0.02,125,7
49898,124769,2017-06-09 8:33:00,5,1,10145,112,2,2017-06-14,4,3,300,0.13,147,30
49903,124774,2017-02-14 7:50:00,1,7,6670,112,2,2017-04-15,3,2,400,0.25,200,26
49906,124775,2016-12-29 11:56:00,3,39,10665,71,1,2016-12-31,1,4,144,0.04,107,24
49906,124776,2016-12-29 11:56:00,1,8,10665,71,1,2016-12-31,1,4,200,0.16,100,24
49908,124777,2016-12-29 12:38:00,1,9,1457,73,1,2017-01-02,1,4,300,0.12,150,24
49913,124783,2016-12-29 14:23:00,4,3,8831,113,1,2017-01-02,1,4,200,0.25,125,24
49913,124784,2016-12-29 14:23:00,3,44,8831,113,1,2017-01-02,1,4,96,0.05,70,24
49915,124786,2016-12-29 15:05:00,1,7,1256,114,2,2017-01-04,1,4,400,0.2,200,24
49916,124787,2016-01-30 10:18:00,1,6,10671,114,2,2016-01-30,1,4,130,0.09,65,13
49918,124793,2016-12-29 16:08:00,5,5,8001,119,2,2017-01-02,1,4,200,0.03,97,24
49918,124794,2016-12-29 16:08:00,1,6,8001,119,2,2017-01-02,1,4,130,0.07,65,24
49918,124795,2016-12-29 16:08:00,1,7,8001,119,2,2017-01-02,1,4,400,0.18,200,24
49921,124800,2016-11-25 11:59:00,1,4,4388,98,2,2016-12-18,1,4,100,0.18,245,23
49921,124801,2016-12-29 17:11:00,1,7,4388,98,2,2016-12-31,1,4,400,0.17,200,24
49921,124802,2016-11-25 9:11:00,1,2,4388,98,2,2016-12-14,1,4,50,0.01,125,23
49923,124807,2016-12-29 17:54:00,2,5,3130,98,2,2017-01-12,2,1,80,0.01,97,24
49923,124808,2016-12-29 17:54:00,1,9,3130,98,2,2016-12-31,2,1,300,0.07,150,24
49923,124809,2016-12-29 17:54:00,2,1,3130,98,2,2016-12-31,2,1,120,0.18,147,24
49923,124810,2016-12-29 17:54:00,5,4,3130,98,2,2017-03-10,2,1,500,0.12,245,24
49925,124814,2016-12-29 18:36:00,1,8,7245,85,1,2016-12-31,2,1,200,0.1,100,24
49925,124815,2016-12-29 18:36:00,1,9,7245,85,1,2016-12-31,2,1,300,0.06,150,24
49926,124816,2016-12-29 18:57:00,2,3,4549,85,1,2016-12-31,2,1,100,0.12,125,24
49926,124817,2016-12-29 18:57:00,1,6,4549,85,1,2016-12-31,2,1,130,0.03,65,24
49926,124818,2016-12-29 18:57:00,5,35,4549,85,1,2016-12-31,2,1,200,0.02,94,24
49928,124822,2015-05-25 5:24:00,1,6,5916,85,2,2015-05-27,2,1,130,0.01,65,5
49928,124823,2016-12-29 19:39:00,2,39,5916,85,2,2016-12-31,2,1,96,0.12,107,24
49931,124828,2016-12-29 20:42:00,1,6,11509,75,1,2016-12-30,4,3,130,0.25,65,24
49931,124829,2015-12-16 12:17:00,3,3,11509,75,1,2015-12-21,4,3,150,0.03,125,12
49931,124830,2016-12-29 20:42:00,3,1,11509,75,1,2016-12-30,4,3,180,0.25,147,24
49933,124836,2016-12-29 21:24:00,3,3,6604,91,1,2015-09-24,3,2,150,0.01,125,24
49935,124837,2016-12-29 22:06:00,3,1,6346,85,1,2017-01-04,1,4,180,0.18,147,24
49936,124838,2017-01-08 10:52:00,5,1,5767,69,2,2017-01-12,1,4,300,0.09,147,25
49936,124839,2017-01-08 5:16:00,5,1,5767,69,2,2017-01-11,1,4,300,0.07,147,25
49938,124843,2016-12-29 23:09:00,1,24,12271,78,2,2017-01-02,3,2,30,0.17,71,24
49938,124844,2016-12-29 23:09:00,1,8,12271,78,2,2017-01-02,3,2,200,0.09,100,24
49938,124845,2016-12-19 17:33:00,3,16,12271,78,2,2016-12-22,3,2,60,0.16,44,24
49938,124846,2016-12-29 23:09:00,1,8,12271,78,2,2017-01-02,3,2,200,0.07,100,24
49941,124851,2016-12-30 0:12:00,5,3,1295,73,2,2015-11-15,3,2,250,0.07,125,24
49941,124852,2016-12-30 0:12:00,4,16,1295,73,2,2016-06-15,3,2,80,0.13,44,24
49943,124854,2016-12-30 0:54:00,4,2,1590,69,2,2017-01-03,3,2,200,0.15,125,24
49943,124855,2016-12-30 0:54:00,1,6,1590,69,2,2016-11-04,3,2,130,0.15,65,24
49943,124856,2016-12-30 0:54:00,1,6,1590,69,2,2016-11-03,3,2,130,0.13,65,24
49945,124860,2016-03-27 19:30:00,1,6,10639,102,2,2016-03-30,1,4,130,0.12,65,15
49945,124861,2016-12-30 1:36:00,1,9,10639,102,2,2017-01-05,1,4,300,0.04,150,24
49945,124862,2016-12-30 1:36:00,5,2,10639,102,2,2017-01-05,1,4,250,0.01,125,24
49945,124863,2017-05-01 23:51:00,1,1,10639,102,2,2017-05-03,1,4,60,0.04,147,29
49946,124864,2016-12-20 16:20:00,1,6,7814,71,2,2016-12-20,1,4,130,0.1,65,24
49946,124865,2016-12-30 1:57:00,4,2,7814,71,2,2017-01-01,1,4,200,0.13,125,24
49946,124866,2016-12-25 4:35:00,1,6,7814,71,2,2016-12-18,1,4,130,0.09,65,24
49946,124867,2016-12-30 1:57:00,1,7,7814,71,2,2017-09-15,1,4,400,0.16,200,24
49946,124868,2016-09-02 23:40:00,1,2,7814,71,2,2017-01-11,1,4,50,0.25,125,21
49948,124873,2016-12-30 2:39:00,2,18,3690,71,2,2017-01-03,1,4,64,0.05,73,24
49948,124874,2016-12-30 2:39:00,2,3,3690,71,2,2016-12-30,1,4,100,0.1,125,24
49948,124875,2016-09-03 19:17:00,1,4,3690,71,2,2017-01-10,1,4,100,0.16,245,21
49948,124876,2016-12-30 2:39:00,4,15,3690,71,2,2017-01-03,1,4,240,0.25,135,24
49951,124883,2016-12-30 3:42:00,3,4,3661,75,1,2017-01-01,1,4,300,0.16,245,24
49951,124884,2016-12-30 3:42:00,5,2,3661,75,1,2016-06-19,1,4,250,NULL,125,24
49951,124885,2016-06-23 20:26:00,1,4,3661,75,1,2016-06-27,1,4,100,0.15,245,18
49951,124886,2016-12-30 3:42:00,5,47,3661,75,1,2017-01-01,1,4,125,0.16,55,24
49951,124887,2016-12-30 3:42:00,1,7,3661,75,1,2017-01-01,1,4,400,0.12,200,24
49953,124890,2016-12-30 4:24:00,3,2,3435,85,1,2017-01-03,1,4,150,0.25,125,24
49953,124891,2016-12-30 4:24:00,1,9,3435,85,1,2017-01-03,1,4,300,0.03,150,24
49955,124892,2016-12-30 5:06:00,1,2,8836,68,1,2017-01-05,1,4,50,0.2,125,24
49956,124893,2015-09-14 14:42:00,1,6,9773,68,2,2015-09-20,1,4,130,0.05,65,9
49956,124894,2016-12-30 5:27:00,2,4,9773,68,2,2017-01-01,1,4,200,0.01,245,24
49956,124895,2016-12-30 5:27:00,2,3,9773,68,2,2017-01-01,1,4,100,0.06,125,24
49956,124896,2017-02-04 21:10:00,1,7,9773,68,2,2017-02-07,1,4,400,0.09,200,26
49958,124897,2016-10-23 18:10:00,2,1,5160,71,1,2016-10-25,3,2,120,0.17,147,22
49958,124898,2016-10-06 9:36:00,2,1,5160,71,1,2016-10-12,3,2,120,0.16,147,22
49958,124899,2016-12-30 6:09:00,4,46,5160,71,1,2017-01-03,3,2,100,0.05,59,24
49958,124900,2015-08-19 9:29:00,5,2,5160,71,1,2016-04-21,3,2,250,0.25,125,8
49958,124901,2016-12-30 6:09:00,1,9,5160,71,1,2017-01-03,3,2,300,0.02,150,24
49961,124906,2016-12-30 7:12:00,3,2,1270,78,1,2016-01-10,4,3,150,0.2,125,24
49965,124907,2016-12-30 8:36:00,1,7,11472,112,1,2017-01-01,2,1,400,0.07,200,24
49965,124908,2016-12-30 8:36:00,1,1,11472,112,1,2017-01-01,2,1,60,0.03,147,24
49965,124909,2016-12-30 8:36:00,1,6,11472,112,1,2017-01-01,2,1,130,0.04,65,24
49966,124910,2015-03-27 3:33:00,1,8,2646,110,2,2015-04-01,2,1,200,NULL,100,3
